RMSE,MAE,R2,MAPE_%,Model
102.01672799227529,56.85584937738651,0.6610255047749629,38.18917951093905,RandomForest (Full Features)
131.0365130029063,69.21902193734209,0.4407462594514058,44.6374152494046,Lasso (Full Features)
131.16594613247156,69.23139748326027,0.43964089255299654,44.620940274762624,Ridge (Full Features)
131.1893690294619,69.23508291259682,0.4394407429569378,44.619837514411536,Linear (Full Features)
